Fecha,Gasolina regular,Gasolina superior,Diesel
2025-01-01,788005.35,645188.6,1336128.0799999998
2025-02-01,857375.76,686641.5,1207204.92
2025-03-01,800182.17,796513.62,1623866.47
2025-04-01,898147.98,643476.9,1301176.3900000001
2025-05-01,785675.37,747443.53,1525642.97
